file_name,pixel_size
c3_343a_2322K_4.6atm_0014.tif,0.809716599190283
c3_343a_2322K_4.6atm_0015.tif,0.809716599190283
c3_343a_2322K_4.6atm_0018.tif,2.97619047619048
c3_343a_2322K_4.6atm_0020.tif,0.404858299595142
c3_343a_2322K_4.6atm_0021.tif,0.809716599190283
c3_343a_2322K_4.6atm_0022.tif,0.809716599190283
c3_343a_2322K_4.6atm_0023.tif,1.74216027874564
c3_343a_2322K_4.6atm_0024.tif,2.97619047619048
c3_343a_2322K_4.6atm_0025.tif,5.1413881748072
c3_344b_2203K_4.9atm_0006.tif,0.305810397553517
c3_344b_2203K_4.9atm_0008.tif,0.615384615384615
c3_344b_2203K_4.9atm_0009.tif,0.615384615384615
c3_344b_2203K_4.9atm_0012.tif,1.21951219512195
c3_344b_2203K_4.9atm_0013.tif,1.21951219512195
c3_344b_2203K_4.9atm_0014.tif,1.21951219512195
c3_344b_2203K_4.9atm_0015.tif,2.3696682464455
c3_344b_2203K_4.9atm_0016.tif,2.3696682464455
c3_344b_2203K_4.9atm_0026.tif,0.3054
c3_344b_2203K_4.9atm_0028.tif,4.69483568075117
c3_344b_2203K_4.9atm_0033.tif,0.305810397553517
c3_344b_2203K_4.9atm_0034.tif,0.615384615384615
c3_344b_2203K_4.9atm_0035.tif,0.615384615384615
c3_344b_2203K_4.9atm_0036.tif,0.615384615384615
c3_344b_2203K_4.9atm_0039.tif,0.615384615384615
c3_344b_2203K_4.9atm_0043.tif,1.21951219512195
c3_344b_2203K_4.9atm_0044.tif,1.21951219512195
c3_344b_2203K_4.9atm_0045.tif,1.21951219512195
c3_344b_2203K_4.9atm_0046.tif,1.21951219512195
c3_344b_2203K_4.9atm_0047.tif,2.3696682464455
c3_344b_2203K_4.9atm_0050.tif,0.305810397553517
c3_344b_2203K_4.9atm_0056.tif,0.305810397553517
c3_344b_2203K_4.9atm_0058.tif,0.809716599190283
c3_344b_2203K_4.9atm_0060.tif,0.809716599190283
c3_344b_2203K_4.9atm_0061.tif,1.74216027874564
c3_344b_2203K_4.9atm_0062.tif,2.97619047619048
c3_346a_2247K_4.5atm_0002.tif,0.305810397553517
c3_346a_2247K_4.5atm_0003.tif,0.305810397553517
c3_346a_2247K_4.5atm_0005.tif,0.305810397553517
c3_346a_2247K_4.5atm_0006.tif,0.305810397553517
c3_346a_2247K_4.5atm_0007.tif,0.305810397553517
c3_346a_2247K_4.5atm_0008.tif,0.305810397553517
c3_346a_2247K_4.5atm_0010.tif,0.305810397553517
c3_346a_2247K_4.5atm_0011.tif,0.615384615384615
c3_346a_2247K_4.5atm_0012.tif,0.615384615384615
c3_346a_2247K_4.5atm_0013.tif,0.615384615384615
c3_346a_2247K_4.5atm_0014.tif,0.615384615384615
c3_346a_2247K_4.5atm_0015.tif,0.615384615384615
c3_346a_2247K_4.5atm_0016.tif,0.615384615384615
c3_346a_2247K_4.5atm_0017.tif,1.21359223300971
c3_346a_2247K_4.5atm_0019.tif,1.21951219512195
c3_346a_2247K_4.5atm_0023.tif,2.368
c3_346a_2247K_4.5atm_0024.tif,2.3696682464455
c3_346a_2247K_4.5atm_0027.tif,0.305810397553517
c3_346a_2247K_4.5atm_0028.tif,0.305810397553517
c3_346a_2247K_4.5atm_0029.tif,0.305810397553517
c3_346a_2247K_4.5atm_0031.tif,0.305810397553517
c3_346a_2247K_4.5atm_0033.tif,0.305810397553517
c3_346a_2247K_4.5atm_0034.tif,0.615384615384615
c3_346a_2247K_4.5atm_0035.tif,0.615384615384615
c3_346a_2247K_4.5atm_0036.tif,0.615384615384615
c3_346a_2247K_4.5atm_0037.tif,1.21951219512195
c3_346a_2247K_4.5atm_0038.tif,1.21951219512195
c3_346a_2247K_4.5atm_0040.tif,1.21951219512195
c3_346a_2247K_4.5atm_0041.tif,2.3696682464455
c3_347a_2132K_4.2atm_0004.tif,0.305810397553517
c3_347a_2132K_4.2atm_0006.tif,0.305810397553517
c3_347a_2132K_4.2atm_0007.tif,0.305810397553517
c3_347a_2132K_4.2atm_0010.tif,0.305810397553517
c3_347a_2132K_4.2atm_0011.tif,0.615384615384615
c3_347a_2132K_4.2atm_0012.tif,0.615384615384615
c3_347a_2132K_4.2atm_0016.tif,0.615384615384615
c3_347a_2132K_4.2atm_0018.tif,1.21951219512195
c3_347a_2132K_4.2atm_0019.tif,1.21951219512195
c3_347a_2132K_4.2atm_0020.tif,1.21951219512195
c3_347a_2132K_4.2atm_0022.tif,1.21951219512195
c3_347a_2132K_4.2atm_0023.tif,1.21951219512195
c3_347a_2132K_4.2atm_0024.tif,2.3696682464455
c3_347a_2132K_4.2atm_0025.tif,2.3696682464455
c3_347a_2132K_4.2atm_0026.tif,2.3696682464455
c3_347a_2132K_4.2atm_0029.tif,2.3696682464455
c3_347a_2132K_4.2atm_0030.tif,2.3696682464455
c3_347a_2132K_4.2atm_0032.tif,0.305810397553517
c3_347a_2132K_4.2atm_0034.tif,0.305810397553517
c3_347a_2132K_4.2atm_0035.tif,0.305810397553517
c3_347a_2132K_4.2atm_0041.tif,0.305810397553517
c3_347a_2132K_4.2atm_0044.tif,0.615384615384615
c3_347a_2132K_4.2atm_0045.tif,0.615384615384615
c3_347a_2132K_4.2atm_0046.tif,0.615384615384615
c3_347a_2132K_4.2atm_0047.tif,0.615384615384615
c3_347a_2132K_4.2atm_0048.tif,0.615384615384615
c3_347a_2132K_4.2atm_0049.tif,0.615384615384615
c3_347a_2132K_4.2atm_0051.tif,1.21951219512195
c3_347a_2132K_4.2atm_0052.tif,1.21951219512195
c3_347a_2132K_4.2atm_0053.tif,1.21951219512195
c3_347a_2132K_4.2atm_0054.tif,1.21951219512195
c3_347a_2132K_4.2atm_0055.tif,1.21951219512195
c3_347a_2132K_4.2atm_0056.tif,1.21951219512195
c3_347a_2132K_4.2atm_0057.tif,1.21951219512195
c3_347a_2132K_4.2atm_0058.tif,1.21951219512195
c3_347a_2132K_4.2atm_0060.tif,2.3696682464455
c3_348b_1875K_4.5atm_0002.tif,2.3696682464455
c3_348b_1875K_4.5atm_0003.tif,2.3696682464455
c3_348b_1875K_4.5atm_0004.tif,2.3696682464455
c3_348b_1875K_4.5atm_0005.tif,2.3696682464455
c3_348b_1875K_4.5atm_0006.tif,2.3696682464455
c3_348b_1875K_4.5atm_0007.tif,2.3696682464455
c3_348b_1875K_4.5atm_0008.tif,2.3696682464455
c3_348b_1875K_4.5atm_0009.tif,2.3696682464455
c3_348b_1875K_4.5atm_0010.tif,2.3696682464455
c3_348b_1875K_4.5atm_0014.tif,2.3696682464455
c3_348b_1875K_4.5atm_0015.tif,2.3696682464455
c3_348b_1875K_4.5atm_0016.tif,2.3696682464455
c3_349a_1984K_4.3atm_0001.tif,0.305810397553517
c3_349a_1984K_4.3atm_0014.tif,0.305810397553517
c3_349a_1984K_4.3atm_0021.tif,0.615384615384615
c3_349a_1984K_4.3atm_0022.tif,0.615384615384615
c3_349a_1984K_4.3atm_0023.tif,0.615384615384615
c3_349a_1984K_4.3atm_0024.tif,0.615384615384615
c3_349a_1984K_4.3atm_0025.tif,0.615384615384615
c3_349a_1984K_4.3atm_0027.tif,1.21951219512195
c3_349a_1984K_4.3atm_0028.tif,1.21951219512195
c3_349a_1984K_4.3atm_0029.tif,1.21951219512195
c3_349a_1984K_4.3atm_0030.tif,1.21951219512195
c3_349a_1984K_4.3atm_0032.tif,1.21951219512195
c3_349a_1984K_4.3atm_0033.tif,1.21951219512195
c3_349a_1984K_4.3atm_0034.tif,1.21951219512195
c3_349a_1984K_4.3atm_0037.tif,1.21951219512195
c3_349a_1984K_4.3atm_0038.tif,1.21951219512195
c3_349a_1984K_4.3atm_0043.tif,2.3696682464455
c3_349a_1984K_4.3atm_0044.tif,2.3696682464455
c3_349a_1984K_4.3atm_0045.tif,2.3696682464455
c3_349a_1984K_4.3atm_0046.tif,2.3696682464455
c3_349a_1984K_4.3atm_0047.tif,2.3696682464455
c3_349a_1984K_4.3atm_0048.tif,2.3696682464455
c3_349a_1984K_4.3atm_0049.tif,2.3696682464455
c3_349a_1984K_4.3atm_0050.tif,2.3696682464455
c3_349a_1984K_4.3atm_0051.tif,2.3696682464455
c3_349a_1984K_4.3atm_0052.tif,2.3696682464455
c3_349a_1984K_4.3atm_0053.tif,2.3696682464455
c3_349a_1984K_4.3atm_0054.tif,2.3696682464455
c3_349a_1984K_4.3atm_0055.tif,4.69483568075117
c3_349a_1984K_4.3atm_0056.tif,4.69483568075117
c3_349a_1984K_4.3atm_0057.tif,4.69483568075117
